experiment,condition_id,condition_label,trial,frequency_hz,sample_amount_ml,effective_depth_cm,success,energy_wh,target_depth_cm
frequency,2.0_hz,2.0 Hz,35,2.0,28.95071957604775,,,7.4151343607552915,
frequency,2.0_hz,2.0 Hz,36,2.0,32.16411448974021,,,7.286584648759264,
frequency,2.0_hz,2.0 Hz,37,2.0,34.122834022920564,,,7.219938838032623,
frequency,2.0_hz,2.0 Hz,38,2.0,33.955821610395645,,,7.2341136402110395,
frequency,2.0_hz,2.0 Hz,39,2.0,34.040778424392855,,,7.1855982102852565,
frequency,2.0_hz,2.0 Hz,40,2.0,32.417849194452735,,,7.387430249327731,
frequency,2.0_hz,2.0 Hz,41,2.0,32.0405276692132,,,7.256853353396599,
frequency,2.0_hz,2.0 Hz,42,2.0,31.520428228616506,,,7.338124871376437,
frequency,2.0_hz,2.0 Hz,43,2.0,31.750331403766413,,,7.424433874861788,
frequency,2.0_hz,2.0 Hz,44,2.0,30.141672702179374,,,7.289699911527604,
frequency,2.0_hz,2.0 Hz,45,2.0,30.256832810047996,,,7.188236549265495,
frequency,2.0_hz,2.0 Hz,46,2.0,35.54752376108842,,,7.301713145333806,
frequency,2.0_hz,2.0 Hz,47,2.0,34.01135628214829,,,7.330036758333956,
frequency,2.0_hz,2.0 Hz,48,2.0,31.886746197989876,,,7.175140346389812,
frequency,2.0_hz,2.0 Hz,49,2.0,30.2495092830954,,,7.209408276377228,
frequency,2.0_hz,2.0 Hz,50,2.0,33.037240609848986,,,7.211615730683237,
frequency,2.0_hz,2.0 Hz,51,2.0,31.980300060159518,,,7.316198674256601,
frequency,2.0_hz,2.0 Hz,52,2.0,32.10268991868531,,,7.21712540996631,
frequency,2.0_hz,2.0 Hz,53,2.0,32.92861136520277,,,7.163612692523204,
frequency,2.0_hz,2.0 Hz,54,2.0,30.551510209039698,,,7.339936263624305,
frequency,2.0_hz,2.0 Hz,55,2.0,32.09844367911579,,,7.422025653842308,
frequency,2.0_hz,2.0 Hz,56,2.0,30.024826795989807,,,7.294536594820412,
frequency,2.0_hz,2.0 Hz,57,2.0,33.09495390534193,,,7.169015207110169,
frequency,2.0_hz,2.0 Hz,58,2.0,32.91802530206353,,,7.153033510430183,
frequency,2.0_hz,2.0 Hz,59,2.0,32.829183911863765,,,7.339499457834992,
frequency,2.0_hz,2.0 Hz,60,2.0,29.077908531191305,,,7.178250689142055,
frequency,2.0_hz,2.0 Hz,61,2.0,32.12847438362588,,,7.301557031504264,
frequency,2.0_hz,2.0 Hz,62,2.0,30.86690267824812,,,7.488485289436346,
frequency,2.0_hz,2.0 Hz,63,2.0,31.11536140718443,,,7.421896458142716,
frequency,2.0_hz,2.0 Hz,64,2.0,30.45135893147828,,,7.173102061879311,
frequency,2.0_hz,2.0 Hz,65,2.0,32.452201679532074,,,7.4423226073112625,
frequency,2.0_hz,2.0 Hz,66,2.0,32.22633401088148,,,7.1660276048103535,
frequency,2.0_hz,2.0 Hz,67,2.0,32.80552220160762,,,7.336179959443586,
frequency,2.0_hz,2.0 Hz,68,2.0,32.8447653855093,,,7.308070628431404,
frequency,2.0_hz,2.0 Hz,69,2.0,29.033827279322796,,,7.155559833541272,
frequency,2.0_hz,2.0 Hz,70,2.0,30.85688643788737,,,7.0747619051999555,
frequency,2.0_hz,2.0 Hz,71,2.0,33.09848628199184,,,7.14212224464289,
frequency,2.0_hz,2.0 Hz,72,2.0,32.86916766450259,,,7.149380115732353,
frequency,2.0_hz,2.0 Hz,73,2.0,32.61365796552396,,,7.277588787236963,
frequency,2.0_hz,2.0 Hz,74,2.0,32.50680284628424,,,7.313265818100391,
frequency,2.0_hz,2.0 Hz,75,2.0,29.671745567369342,,,7.419860313132089,
frequency,2.0_hz,2.0 Hz,76,2.0,31.85093652301611,,,7.377409261402011,
frequency,2.0_hz,2.0 Hz,77,2.0,32.334861790185165,,,7.297037467437775,
frequency,2.0_hz,2.0 Hz,78,2.0,33.42931630250175,,,7.3009500812451655,
frequency,2.0_hz,2.0 Hz,79,2.0,33.720873987512626,,,7.267625956216792,
frequency,2.0_hz,2.0 Hz,80,2.0,30.00995675752836,,,7.180401196447556,
frequency,2.0_hz,2.0 Hz,81,2.0,31.852683496313343,,,7.090473203617341,
frequency,2.0_hz,2.0 Hz,82,2.0,34.234850157507935,,,7.3085614080211965,
frequency,2.0_hz,2.0 Hz,83,2.0,29.795254349725283,,,7.363569602402748,
frequency,2.0_hz,2.0 Hz,84,2.0,31.703618264773336,,,7.215212343714939,
frequency,2.0_hz,2.0 Hz,85,2.0,33.12387664213449,,,7.351813926532356,
frequency,2.0_hz,2.0 Hz,86,2.0,29.985512701723845,,,7.2614048554455035,
frequency,2.0_hz,2.0 Hz,87,2.0,30.326883282991663,,,7.351590629824752,
frequency,2.0_hz,2.0 Hz,88,2.0,29.03655134236917,,,7.35872257678652,
frequency,2.0_hz,2.0 Hz,89,2.0,33.31716545821157,,,7.1867703593646555,
frequency,2.0_hz,2.0 Hz,90,2.0,32.99705227911654,,,7.3578571120688805,
frequency,2.0_hz,2.0 Hz,91,2.0,32.64035529797563,,,7.292655438712752,
frequency,2.0_hz,2.0 Hz,92,2.0,31.985199362339866,,,7.279084554997793,
frequency,2.0_hz,2.0 Hz,93,2.0,31.98915060619944,,,7.300449838749955,
frequency,2.0_hz,2.0 Hz,94,2.0,31.067916629977635,,,7.259266879460592,
frequency,2.0_hz,2.0 Hz,95,2.0,30.272545473452503,,,7.2779607707044,
frequency,2.0_hz,2.0 Hz,96,2.0,33.61386532165365,,,7.162906065361745,
frequency,2.0_hz,2.0 Hz,97,2.0,33.02407977269629,,,7.326254159123376,
frequency,2.0_hz,2.0 Hz,98,2.0,30.38199985261179,,,7.359135402660736,
frequency,2.0_hz,2.0 Hz,99,2.0,32.290348731023364,,,7.5325245312654125,
frequency,2.0_hz,2.0 Hz,100,2.0,31.67497264931642,,,7.392123654900397,
frequency,2.5_hz,2.5 Hz,1,2.5,34.24425893380903,,,9.041422673198516,
frequency,2.5_hz,2.5 Hz,2,2.5,33.62428270924195,,,8.743842649537388,
frequency,2.5_hz,2.5 Hz,3,2.5,34.482130782250515,,,9.068015346237228,
frequency,2.5_hz,2.5 Hz,4,2.5,37.54434434220048,,,8.928755575976343,
frequency,2.5_hz,2.5 Hz,5,2.5,34.91298392938639,,,9.216442070309649,
frequency,2.5_hz,2.5 Hz,6,2.5,36.88603615213055,,,9.008290034464673,
frequency,2.5_hz,2.5 Hz,7,2.5,35.438489839494075,,,8.750021685743892,
frequency,2.5_hz,2.5 Hz,8,2.5,35.716652323030516,,,9.105264354752212,
frequency,2.5_hz,2.5 Hz,9,2.5,34.30404335630751,,,9.077426947121294,
frequency,2.5_hz,2.5 Hz,10,2.5,36.31875399350359,,,8.965176767761841,
frequency,2.5_hz,2.5 Hz,11,2.5,32.671340726044264,,,8.961047337508056,
frequency,2.5_hz,2.5 Hz,12,2.5,33.96826834102196,,,9.018474387199683,
frequency,2.5_hz,2.5 Hz,13,2.5,34.517499007351354,,,8.90690201790419,
frequency,2.5_hz,2.5 Hz,14,2.5,36.094311224697286,,,9.031769516458558,
frequency,2.5_hz,2.5 Hz,15,2.5,36.920048065549345,,,8.996311072216212,
frequency,2.5_hz,2.5 Hz,16,2.5,34.09705262058525,,,8.841649416115773,
frequency,2.5_hz,2.5 Hz,17,2.5,36.27785380232091,,,9.091965440671755,
frequency,2.5_hz,2.5 Hz,18,2.5,37.045377328000285,,,8.982897144289437,
frequency,2.5_hz,2.5 Hz,19,2.5,35.97897510639467,,,8.860383901194345,
frequency,2.5_hz,2.5 Hz,20,2.5,34.857654815733,,,9.083140517369758,
frequency,2.5_hz,2.5 Hz,21,2.5,31.33496817181066,,,8.755173840701328,
frequency,2.5_hz,2.5 Hz,22,2.5,34.961111853584924,,,9.148944360894044,
frequency,2.5_hz,2.5 Hz,23,2.5,35.81310773828616,,,8.965963892108045,
frequency,2.5_hz,2.5 Hz,24,2.5,34.765417590482784,,,9.244837281205541,
frequency,2.5_hz,2.5 Hz,25,2.5,34.26570663972867,,,9.362325183885424,
frequency,2.5_hz,2.5 Hz,26,2.5,36.02935980105142,,,8.949578453356626,
frequency,2.5_hz,2.5 Hz,27,2.5,34.37584929198065,,,9.0327750915239,
frequency,2.5_hz,2.5 Hz,28,2.5,36.15692675488215,,,9.048895350689495,
frequency,2.5_hz,2.5 Hz,29,2.5,31.644429397058488,,,9.149081425972987,
frequency,2.5_hz,2.5 Hz,30,2.5,37.36495229557731,,,8.87500831323005,
frequency,2.5_hz,2.5 Hz,31,2.5,34.60632650470727,,,9.050220425289437,
frequency,2.5_hz,2.5 Hz,32,2.5,34.09426288571063,,,8.726864213941338,
frequency,2.5_hz,2.5 Hz,33,2.5,33.412610924524415,,,9.01328106273001,
frequency,2.5_hz,2.5 Hz,34,2.5,30.597238974165595,,,8.961616374500364,
frequency,2.5_hz,2.5 Hz,35,2.5,34.5782150107369,,,9.178186399200182,
frequency,2.5_hz,2.5 Hz,36,2.5,38.03023572889496,,,9.210338055202637,
frequency,2.5_hz,2.5 Hz,37,2.5,33.114495678240175,,,9.138907905457916,
frequency,2.5_hz,2.5 Hz,38,2.5,38.102535141259565,,,8.910232429770112,
frequency,2.5_hz,2.5 Hz,39,2.5,34.90952579478363,,,9.046656911082156,
frequency,2.5_hz,2.5 Hz,40,2.5,38.636790430747006,,,9.26374908178412,
frequency,2.5_hz,2.5 Hz,41,2.5,34.6303430904208,,,9.060407569976265,
frequency,2.5_hz,2.5 Hz,42,2.5,32.06807322301748,,,8.933830896355435,
frequency,2.5_hz,2.5 Hz,43,2.5,35.245294989017836,,,8.969963417175094,
frequency,2.5_hz,2.5 Hz,44,2.5,36.65164563620284,,,9.234489402462536,
frequency,2.5_hz,2.5 Hz,45,2.5,35.30368684796255,,,8.928793626039182,
frequency,2.5_hz,2.5 Hz,46,2.5,35.791963137941515,,,8.906846426314539,
frequency,2.5_hz,2.5 Hz,47,2.5,35.890386578446616,,,8.704937550242045,
frequency,2.5_hz,2.5 Hz,48,2.5,32.43897355004349,,,8.999696106670374,
frequency,2.5_hz,2.5 Hz,49,2.5,30.441090366177544,,,9.106811818451067,
frequency,2.5_hz,2.5 Hz,50,2.5,34.12650118669182,,,9.10641490862693,
frequency,2.5_hz,2.5 Hz,51,2.5,35.349479518084415,,,9.082651050687646,
frequency,2.5_hz,2.5 Hz,52,2.5,34.70745698055744,,,8.950187817574015,
frequency,2.5_hz,2.5 Hz,53,2.5,35.530071766677445,,,8.9180276826723,
frequency,2.5_hz,2.5 Hz,54,2.5,36.364604256867985,,,8.992231660117696,
frequency,2.5_hz,2.5 Hz,55,2.5,31.669619500991622,,,8.997276139958942,
frequency,2.5_hz,2.5 Hz,56,2.5,32.491424504200616,,,9.199450323009186,
frequency,2.5_hz,2.5 Hz,57,2.5,34.34405277789263,,,8.772008857679584,
frequency,2.5_hz,2.5 Hz,58,2.5,33.70171916284584,,,9.137324498404466,
frequency,2.5_hz,2.5 Hz,59,2.5,32.861204747747706,,,8.959710684988295,
frequency,2.5_hz,2.5 Hz,60,2.5,31.12091237509876,,,8.755091672561273,
frequency,2.5_hz,2.5 Hz,61,2.5,33.2074827458985,,,9.051497909646404,
frequency,2.5_hz,2.5 Hz,62,2.5,35.13200045459826,,,8.941680730572408,
frequency,2.5_hz,2.5 Hz,63,2.5,34.20587575078064,,,8.866573458344092,
frequency,2.5_hz,2.5 Hz,64,2.5,35.42388439895646,,,8.883749323021144,
frequency,2.5_hz,2.5 Hz,65,2.5,33.28986422043971,,,9.022371537542146,
frequency,2.5_hz,2.5 Hz,66,2.5,35.71810265449273,,,9.250141756462762,
frequency,2.5_hz,2.5 Hz,67,2.5,37.68025391181484,,,9.177120351415093,
frequency,2.5_hz,2.5 Hz,68,2.5,37.541384937717226,,,8.919665113092925,
frequency,2.5_hz,2.5 Hz,69,2.5,34.23661174774625,,,9.07351399115928,
frequency,2.5_hz,2.5 Hz,70,2.5,36.05375739955342,,,8.875205891357599,
frequency,2.5_hz,2.5 Hz,71,2.5,35.905646652839714,,,9.060632344885368,
frequency,2.5_hz,2.5 Hz,72,2.5,34.6319455592913,,,9.159446157347997,
frequency,2.5_hz,2.5 Hz,73,2.5,35.63843504059573,,,9.090279369029455,
frequency,2.5_hz,2.5 Hz,74,2.5,34.363411831790096,,,9.15416753445863,
frequency,2.5_hz,2.5 Hz,75,2.5,33.4625676025341,,,8.578541150239733,
frequency,2.5_hz,2.5 Hz,76,2.5,35.461335310443644,,,8.975827553315563,
frequency,2.5_hz,2.5 Hz,77,2.5,33.51802502910654,,,8.849996250599665,
frequency,2.5_hz,2.5 Hz,78,2.5,35.14475217625807,,,9.113485761899474,
frequency,2.5_hz,2.5 Hz,79,2.5,33.08361316219555,,,9.031761129629388,
frequency,2.5_hz,2.5 Hz,80,2.5,31.291112120881408,,,8.94827831787888,
frequency,2.5_hz,2.5 Hz,81,2.5,35.72148514444391,,,9.003656369784416,
frequency,2.5_hz,2.5 Hz,82,2.5,37.94042629352527,,,9.129688770663606,
frequency,2.5_hz,2.5 Hz,83,2.5,35.635119779403,,,8.986387906869556,
frequency,2.5_hz,2.5 Hz,84,2.5,37.64000872940861,,,9.154696288693453,
frequency,2.5_hz,2.5 Hz,85,2.5,35.87023124303109,,,8.806619951924208,
frequency,2.5_hz,2.5 Hz,86,2.5,32.47822339213972,,,9.104153690691506,
frequency,2.5_hz,2.5 Hz,87,2.5,32.969057529196625,,,8.95384709208705,
frequency,2.5_hz,2.5 Hz,88,2.5,35.08917216224988,,,9.11734247235091,
frequency,2.5_hz,2.5 Hz,89,2.5,35.99531431201275,,,8.94306197728493,
frequency,2.5_hz,2.5 Hz,90,2.5,33.70812420275578,,,9.01719197261021,
frequency,2.5_hz,2.5 Hz,91,2.5,34.788538606858594,,,9.009547371082334,
frequency,2.5_hz,2.5 Hz,92,2.5,33.73832228477008,,,8.895244192994427,
frequency,2.5_hz,2.5 Hz,93,2.5,34.88679095290743,,,9.156367340539218,
frequency,2.5_hz,2.5 Hz,94,2.5,35.90409157291197,,,8.967233879548267,
frequency,2.5_hz,2.5 Hz,95,2.5,35.160812749374706,,,8.907067096104663,
frequency,2.5_hz,2.5 Hz,96,2.5,34.43593962648856,,,8.830864160216827,
frequency,2.5_hz,2.5 Hz,97,2.5,30.379874898682534,,,8.959668067768508,
frequency,2.5_hz,2.5 Hz,98,2.5,35.40557896026901,,,9.065036766910152,
frequency,2.5_hz,2.5 Hz,99,2.5,35.20062946503978,,,8.987614292095904,
frequency,2.5_hz,2.5 Hz,100,2.5,35.335893143464936,,,8.823015351151087,
scenario,seagrass,砂质海草床,1,2.0,,13.278557390671436,,,15.0
scenario,seagrass,砂质海草床,2,2.0,,13.282018377209518,,,15.0
scenario,seagrass,砂质海草床,3,2.0,,13.837634431057316,,,15.0
scenario,seagrass,砂质海草床,4,2.0,,13.323472856618572,,,15.0
scenario,seagrass,砂质海草床,5,2.0,,13.082136593066169,,,15.0
scenario,seagrass,砂质海草床,6,2.0,,14.344839425926613,,,15.0
scenario,seagrass,砂质海草床,7,2.0,,14.545805204427595,,,15.0
scenario,seagrass,砂质海草床,8,2.0,,13.80532937648232,,,15.0
scenario,seagrass,砂质海草床,9,2.0,,13.30600418344439,,,15.0
scenario,seagrass,砂质海草床,10,2.0,,13.09431577395528,,,15.0
scenario,seagrass,砂质海草床,11,2.0,,13.765836908545326,,,15.0
scenario,seagrass,砂质海草床,12,2.0,,15.0,,,15.0
scenario,seagrass,砂质海草床,13,2.0,,13.911446964197003,,,15.0
scenario,seagrass,砂质海草床,14,2.0,,13.507745014690727,,,15.0
scenario,seagrass,砂质海草床,15,2.0,,14.086299447337366,,,15.0
scenario,seagrass,砂质海草床,16,2.0,,13.563630338071789,,,15.0
scenario,seagrass,砂质海草床,17,2.0,,12.824669457047065,,,15.0
scenario,seagrass,砂质海草床,18,2.0,,13.486923634413259,,,15.0
scenario,seagrass,砂质海草床,19,2.0,,13.967614991124828,,,15.0
scenario,seagrass,砂质海草床,20,2.0,,13.734091245636998,,,15.0
scenario,seagrass,砂质海草床,21,2.0,,13.414700090593398,,,15.0
scenario,seagrass,砂质海草床,22,2.0,,14.248797503842097,,,15.0
scenario,seagrass,砂质海草床,23,2.0,,13.952772821825945,,,15.0
scenario,seagrass,砂质海草床,24,2.0,,13.720415289026601,,,15.0
scenario,seagrass,砂质海草床,25,2.0,,14.348852034403269,,,15.0
scenario,seagrass,砂质海草床,26,2.0,,13.584785687962075,,,15.0
scenario,seagrass,砂质海草床,27,2.0,,14.65171467449731,,,15.0
scenario,seagrass,砂质海草床,28,2.0,,13.74101477298658,,,15.0
scenario,seagrass,砂质海草床,29,2.0,,13.910534254944157,,,15.0
scenario,seagrass,砂质海草床,30,2.0,,12.908636629335588,,,15.0
scenario,seagrass,砂质海草床,31,2.0,,13.603823558700944,,,15.0
scenario,seagrass,砂质海草床,32,2.0,,13.567594599270675,,,15.0
scenario,seagrass,砂质海草床,33,2.0,,14.343573077790758,,,15.0
scenario,seagrass,砂质海草床,34,2.0,,13.966027134921065,,,15.0
scenario,seagrass,砂质海草床,35,2.0,,12.445824835683974,,,15.0
scenario,seagrass,砂质海草床,36,2.0,,13.718393559460687,,,15.0
scenario,seagrass,砂质海草床,37,2.0,,13.84312947721008,,,15.0
scenario,seagrass,砂质海草床,38,2.0,,12.77419520326058,,,15.0
scenario,seagrass,砂质海草床,39,2.0,,13.833650177421266,,,15.0
scenario,seagrass,砂质海草床,40,2.0,,13.34989477317603,,,15.0
scenario,seagrass,砂质海草床,41,2.0,,13.85591694217136,,,15.0
scenario,seagrass,砂质海草床,42,2.0,,14.17866745960157,,,15.0
scenario,seagrass,砂质海草床,43,2.0,,14.21402941905367,,,15.0
scenario,seagrass,砂质海草床,44,2.0,,13.600855533691115,,,15.0
scenario,seagrass,砂质海草床,45,2.0,,13.522190276313845,,,15.0
scenario,seagrass,砂质海草床,46,2.0,,13.455742851439087,,,15.0
scenario,seagrass,砂质海草床,47,2.0,,13.446373546527683,,,15.0
scenario,seagrass,砂质海草床,48,2.0,,13.19985572500068,,,15.0
scenario,seagrass,砂质海草床,49,2.0,,14.187909895463093,,,15.0
scenario,seagrass,砂质海草床,50,2.0,,14.300055374994198,,,15.0
scenario,seagrass,砂质海草床,51,2.0,,13.15035880047199,,,15.0
scenario,seagrass,砂质海草床,52,2.0,,13.56405607566388,,,15.0
scenario,seagrass,砂质海草床,53,2.0,,13.588555309143034,,,15.0
scenario,seagrass,砂质海草床,54,2.0,,13.988945226921134,,,15.0
scenario,seagrass,砂质海草床,55,2.0,,13.716213303398096,,,15.0
scenario,seagrass,砂质海草床,56,2.0,,14.486127054395782,,,15.0
scenario,seagrass,砂质海草床,57,2.0,,13.232104530069412,,,15.0
scenario,seagrass,砂质海草床,58,2.0,,14.061784821119346,,,15.0
scenario,seagrass,砂质海草床,59,2.0,,13.988380604036475,,,15.0
scenario,seagrass,砂质海草床,60,2.0,,13.4454007510156,,,15.0
scenario,seagrass,砂质海草床,61,2.0,,13.561283079247072,,,15.0
scenario,seagrass,砂质海草床,62,2.0,,13.830082134108164,,,15.0
scenario,seagrass,砂质海草床,63,2.0,,12.965102470276571,,,15.0
scenario,seagrass,砂质海草床,64,2.0,,13.12359748605083,,,15.0
scenario,seagrass,砂质海草床,65,2.0,,13.61810153008613,,,15.0
scenario,seagrass,砂质海草床,66,2.0,,14.023575109450732,,,15.0
scenario,seagrass,砂质海草床,67,2.0,,14.713208911528604,,,15.0
scenario,seagrass,砂质海草床,68,2.0,,14.351229603586287,,,15.0
scenario,seagrass,砂质海草床,69,2.0,,13.740082659625772,,,15.0
scenario,seagrass,砂质海草床,70,2.0,,13.109836436392206,,,15.0
scenario,seagrass,砂质海草床,71,2.0,,13.803698295296835,,,15.0
scenario,seagrass,砂质海草床,72,2.0,,13.957471172217975,,,15.0
scenario,seagrass,砂质海草床,73,2.0,,14.173968179007385,,,15.0
scenario,seagrass,砂质海草床,74,2.0,,14.153084145770144,,,15.0
scenario,seagrass,砂质海草床,75,2.0,,13.961203565227157,,,15.0
scenario,seagrass,砂质海草床,76,2.0,,12.460010752760347,,,15.0
scenario,seagrass,砂质海草床,77,2.0,,14.411933433131704,,,15.0
scenario,seagrass,砂质海草床,78,2.0,,13.515361614538017,,,15.0
scenario,seagrass,砂质海草床,79,2.0,,13.973216225996635,,,15.0
scenario,seagrass,砂质海草床,80,2.0,,13.33145056314493,,,15.0
scenario,seagrass,砂质海草床,81,2.0,,14.362041095531866,,,15.0
scenario,seagrass,砂质海草床,82,2.0,,13.270539476789251,,,15.0
scenario,seagrass,砂质海草床,83,2.0,,14.759942095854532,,,15.0
scenario,seagrass,砂质海草床,84,2.0,,14.041116852076712,,,15.0
scenario,seagrass,砂质海草床,85,2.0,,14.010055474235484,,,15.0
scenario,seagrass,砂质海草床,86,2.0,,14.081183908008741,,,15.0
scenario,seagrass,砂质海草床,87,2.0,,14.341747694593941,,,15.0
scenario,seagrass,砂质海草床,88,2.0,,14.325049188452674,,,15.0
scenario,seagrass,砂质海草床,89,2.0,,14.149635603341135,,,15.0
scenario,seagrass,砂质海草床,90,2.0,,13.76881182361349,,,15.0
scenario,seagrass,砂质海草床,91,2.0,,12.939257684835349,,,15.0
scenario,seagrass,砂质海草床,92,2.0,,13.445441403962274,,,15.0
scenario,seagrass,砂质海草床,93,2.0,,13.799237001735179,,,15.0
scenario,seagrass,砂质海草床,94,2.0,,14.319171944664987,,,15.0
scenario,seagrass,砂质海草床,95,2.0,,13.988697324891028,,,15.0
scenario,seagrass,砂质海草床,96,2.0,,14.29462526681889,,,15.0
scenario,seagrass,砂质海草床,97,2.0,,13.013293718301792,,,15.0
scenario,seagrass,砂质海草床,98,2.0,,14.230404132077625,,,15.0
scenario,seagrass,砂质海草床,99,2.0,,13.48126468375585,,,15.0
scenario,seagrass,砂质海草床,100,2.0,,14.02489690763766,,,15.0
scenario,estuary,河口泥质区,1,2.0,,24.96586490948451,,,25.0
scenario,estuary,河口泥质区,2,2.0,,24.672168089272407,,,25.0
scenario,estuary,河口泥质区,3,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,4,2.0,,24.07113664389338,,,25.0
scenario,estuary,河口泥质区,5,2.0,,23.894443333404027,,,25.0
scenario,estuary,河口泥质区,6,2.0,,24.39377254962685,,,25.0
scenario,estuary,河口泥质区,7,2.0,,23.773601156102377,,,25.0
scenario,estuary,河口泥质区,8,2.0,,24.053629184022334,,,25.0
scenario,estuary,河口泥质区,9,2.0,,23.86150060762359,,,25.0
scenario,estuary,河口泥质区,10,2.0,,24.71455879740885,,,25.0
scenario,estuary,河口泥质区,11,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,12,2.0,,24.278071488652856,,,25.0
scenario,estuary,河口泥质区,13,2.0,,24.60732626979139,,,25.0
scenario,estuary,河口泥质区,14,2.0,,24.799791522344304,,,25.0
scenario,estuary,河口泥质区,15,2.0,,24.99968285217767,,,25.0
scenario,estuary,河口泥质区,16,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,17,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,18,2.0,,24.611705954630235,,,25.0
scenario,estuary,河口泥质区,19,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,20,2.0,,24.767927250827753,,,25.0
scenario,estuary,河口泥质区,21,2.0,,24.978074236055498,,,25.0
scenario,estuary,河口泥质区,22,2.0,,24.73390343797908,,,25.0
scenario,estuary,河口泥质区,23,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,24,2.0,,24.973436949574502,,,25.0
scenario,estuary,河口泥质区,25,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,26,2.0,,24.33947014022255,,,25.0
scenario,estuary,河口泥质区,27,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,28,2.0,,24.33722186354024,,,25.0
scenario,estuary,河口泥质区,29,2.0,,24.99487081929674,,,25.0
scenario,estuary,河口泥质区,30,2.0,,24.437872706277574,,,25.0
scenario,estuary,河口泥质区,31,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,32,2.0,,23.928379412952555,,,25.0
scenario,estuary,河口泥质区,33,2.0,,24.81680081215903,,,25.0
scenario,estuary,河口泥质区,34,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,35,2.0,,24.008960050495272,,,25.0
scenario,estuary,河口泥质区,36,2.0,,24.57493614977374,,,25.0
scenario,estuary,河口泥质区,37,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,38,2.0,,23.76773308256732,,,25.0
scenario,estuary,河口泥质区,39,2.0,,24.042260639559327,,,25.0
scenario,estuary,河口泥质区,40,2.0,,24.906034990686027,,,25.0
scenario,estuary,河口泥质区,41,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,42,2.0,,24.823429816955084,,,25.0
scenario,estuary,河口泥质区,43,2.0,,24.79770842253548,,,25.0
scenario,estuary,河口泥质区,44,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,45,2.0,,24.429335677599568,,,25.0
scenario,estuary,河口泥质区,46,2.0,,24.14215728982691,,,25.0
scenario,estuary,河口泥质区,47,2.0,,24.302794852032843,,,25.0
scenario,estuary,河口泥质区,48,2.0,,24.110644310249373,,,25.0
scenario,estuary,河口泥质区,49,2.0,,24.508986697655562,,,25.0
scenario,estuary,河口泥质区,50,2.0,,23.79705801750142,,,25.0
scenario,estuary,河口泥质区,51,2.0,,24.783587070186844,,,25.0
scenario,estuary,河口泥质区,52,2.0,,24.732140872957498,,,25.0
scenario,estuary,河口泥质区,53,2.0,,24.57181762018158,,,25.0
scenario,estuary,河口泥质区,54,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,55,2.0,,24.091624636546793,,,25.0
scenario,estuary,河口泥质区,56,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,57,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,58,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,59,2.0,,23.845708432268847,,,25.0
scenario,estuary,河口泥质区,60,2.0,,24.512436813597148,,,25.0
scenario,estuary,河口泥质区,61,2.0,,24.674337844119172,,,25.0
scenario,estuary,河口泥质区,62,2.0,,23.868702733844067,,,25.0
scenario,estuary,河口泥质区,63,2.0,,23.990443320088247,,,25.0
scenario,estuary,河口泥质区,64,2.0,,23.82310323925173,,,25.0
scenario,estuary,河口泥质区,65,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,66,2.0,,24.850579193918257,,,25.0
scenario,estuary,河口泥质区,67,2.0,,24.37266723811488,,,25.0
scenario,estuary,河口泥质区,68,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,69,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,70,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,71,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,72,2.0,,24.685097874657423,,,25.0
scenario,estuary,河口泥质区,73,2.0,,24.108415128475773,,,25.0
scenario,estuary,河口泥质区,74,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,75,2.0,,24.13675380017245,,,25.0
scenario,estuary,河口泥质区,76,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,77,2.0,,24.558663566852417,,,25.0
scenario,estuary,河口泥质区,78,2.0,,24.420437392189132,,,25.0
scenario,estuary,河口泥质区,79,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,80,2.0,,24.44766388901842,,,25.0
scenario,estuary,河口泥质区,81,2.0,,24.790699230043632,,,25.0
scenario,estuary,河口泥质区,82,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,83,2.0,,24.294110715078872,,,25.0
scenario,estuary,河口泥质区,84,2.0,,23.9596006280767,,,25.0
